,v1,v2,res
1110,5.925243650695261,0.3433654902112182,-1
1111,6.555026710036151,0.09876315580111261,-1
1112,9.562885964238042,4.8801478657863795,-1
1113,0.2865459079047006,6.357561286533747,1
1114,3.9664830621025593,4.0331225176293035,1
1115,0.5983098325469693,7.509326842982737,1
1116,6.87324809144231,0.848136717674659,-1
1117,8.093680176062488,3.252911642416607,-1
1118,3.197918296360619,1.2511486999665455,-1
1119,9.12688500925628,6.123018661803707,-1
1120,9.098020427804755,6.206970197729466,-1
1121,2.773078190981102,1.2793366370121761,-1
1122,9.644784144418232,2.892116125201593,-1
1123,8.559278825042355,6.231102664352232,-1
1124,0.3888008483286476,5.392421252332843,1
1125,7.945869488334257,3.010789170651864,-1
1126,2.1456710012491795,1.4659639401417524,-1
1127,8.383895955296277,4.021675585524957,-1
1128,0.8355389855040352,1.9186825611256253,1
1129,0.6414160117233159,1.1767187704046356,1
1130,9.102641696202046,2.7769650116451094,-1
1131,6.651854235908187,5.61308855970831,-1
1132,3.5540802675771523,6.829986074059464,1
1133,9.468633254333277,3.3748724964241337,-1
1134,9.243073059710325,7.487563145986757,-1
1135,2.394395004565677,3.690429323717951,1
1136,4.482339843212461,2.704263543543073,-1
1137,9.685895654357461,8.154265390507893,-1
1138,5.835518505817623,1.8164367702743578,-1
1139,8.69460865675158,8.574292848028685,1
1140,8.632326660557498,3.4902271713604582,-1
1141,3.1528147015933983,7.8173524282412,1
1142,6.745690680869671,4.392738145513909,-1
1143,9.073932074464581,3.5548513062345313,-1
1144,2.8043164186242384,5.961781112433105,1
1145,2.0504091685274295,0.5746574431856177,-1
1146,7.013997080352351,0.7406632511180755,-1
1147,7.829595439271553,0.47606096784455154,-1
1148,9.527779800443419,2.031473021883121,-1
1149,8.182117114121356,8.956869649470056,1
1150,3.027634702777168,5.839060759456335,1
1151,2.199082847984446,3.7451138778610016,1
1152,7.910235757283765,0.2869378712710491,-1
1153,4.60871287710188,0.5272164880403363,-1
1154,1.1834607673358721,8.662065261579643,1
1155,5.665202665107425,8.491369107056725,1
1156,8.253064898338298,9.137320601663733,1
1157,0.3568890503477473,4.782310328344992,1
1158,9.405652139127332,8.88455698608533,1
1159,5.041000183123543,1.464179605092999,-1
1160,6.211401479467112,3.9355231084537188,-1
1161,2.7273651522429434,1.6091078553809213,-1
1162,9.467216155969268,4.933000047469386,-1
1163,1.4677011713334998,7.409875956083831,1
1164,4.175416621817093,2.089680610893365,-1
1165,3.327954148091792,7.153643615131568,1
1166,7.427274912050008,3.724210655520838,-1
1167,2.7918208736765546,7.310802720659018,1
1168,6.827006619606394,9.953517678467662,1
1169,5.92887066620732,9.406095647124438,1
1170,4.379029733713898,6.177006921546894,1
1171,5.379726225560265,4.01475524962661,-1
1172,9.497312054386944,2.079013471387631,-1
1173,0.027613358093860896,3.5287124301509456,1
1174,9.782588665019837,3.6342659446708003,-1
1175,0.5852280628573436,4.0142358680459145,1
1176,7.090110948940492,9.238654873733003,1
1177,7.378580876471696,0.44206925199227864,-1
1178,1.0619209392409878,9.338046238327781,1
1179,2.47908502813321,2.780253422172756,1
1180,8.428405233819271,0.7229187775867618,-1
1181,1.0171942012957391,0.95844313653215,-1
1182,5.746006688200071,1.4775906168573993,-1
1183,5.349861333496996,0.11252222759023933,-1
1184,5.295357358361584,1.262671814923234,-1
1185,9.041943016576706,3.559769522504296,-1
1186,7.724797779790756,8.50954290096525,1
1187,5.2114031135036765,2.5371315605118685,-1
1188,7.207059057691934,9.340367500643689,1
1189,2.4378800041065585,9.030797172166613,1
1190,4.771579556539836,3.9303628034399116,-1
1191,2.095603083766431,7.289355376077617,1
1192,3.8615601314033476,1.2961618254660823,-1
1193,1.5682284599608831,3.63998152426488,1
1194,2.0431353926217453,2.9056989297816505,1
1195,9.416425790146208,7.113153506943485,-1
1196,9.655522462128483,6.869541830960358,-1
1197,4.695789639592782,7.02423525201351,1
1198,0.7692704049560373,5.649718062761666,1
1199,2.367023578543108,4.703590111764767,1
1200,3.9353297161602163,9.00331059108004,1
1201,9.514667343876953,4.732618645332915,-1
1202,5.010225358416916,5.36141880466213,1
1203,8.915452283906763,6.137675720120326,-1
1204,2.990185442572193,8.766028529618467,1
1205,3.8193035852634463,7.599387903008763,1
1206,7.002005202517513,8.148928221678865,1
1207,4.553705667086778,7.573336558636035,1
1208,7.950030185940888,1.1088218639225011,-1
1209,5.157098003377047,4.947551320679391,-1
1210,9.586368083959787,4.6637796615886895,-1
1211,7.599775808898951,4.444416926322072,-1
1212,3.235633236304163,1.219560996877187,-1
1213,6.618140764275333,1.811731689538797,-1
1214,7.068047223998989,7.0124188420931155,1
1215,9.679720744794695,8.61857165622146,-1
1216,3.001934883527185,1.9857400361056354,-1
1217,3.2678767506356845,5.665816538338269,1
1218,6.336502008439918,5.833581351271988,-1
1219,6.359787597072768,2.507050816265577,-1
1220,1.3486894742897937,0.8590390632021183,-1
1221,7.438458478957549,3.587662780534436,-1
1222,0.3649837756807339,1.152069265380904,1
1223,4.9738979508266805,6.606183075789921,1
1224,2.833557593612844,1.9222428463136687,-1
1225,2.1232806756200127,0.5328255581618868,-1
1226,4.073111280167337,2.7454017286911636,-1
1227,9.88931846219506,8.305344546893954,-1
1228,1.0542976504625934,8.015415170086207,1
1229,2.8703312319180774,0.16548902379015518,-1
1230,3.960651480724413,8.869615711437781,1
1231,0.12108919276187513,3.633638965233187,1
1232,5.268998882349427,9.23138995066904,1
1233,8.053304986472703,0.03785483360715158,-1
1234,5.8853210977046615,5.389663082425614,-1
1235,8.671368089464282,8.86091413402218,1
1236,4.018530130182017,0.8980347049806459,-1
1237,5.5015549746134145,9.890188388226814,1
1238,3.0844653707131267,7.739474766480702,1
1239,4.321594165042347,3.291999984429702,-1
1240,4.001418824078242,8.56884611895104,1
1241,2.587203982851184,6.988263488145875,1
1242,6.408084349932,6.552488459584135,1
1243,3.055492195131354,5.17567862907328,1
1244,3.106588166969544,6.646436284320537,1
1245,9.097765050366204,7.9729884165608835,-1
1246,6.175873437688091,0.30183894981614,-1
1247,8.478318818196856,4.981319836168242,-1
1248,8.141499288703232,7.165445288511108,-1
1249,2.9673128551386863,8.787988204768581,1
1250,9.622972702238808,5.741818876492578,-1
1251,6.589330641041384,0.7146783051025563,-1
1252,5.81788130184604,1.754102815721068,-1
1253,9.24367760430368,8.684564837358744,-1
1254,9.70448775537376,6.234719002962864,-1
1255,2.9329417925417123,3.389763599417125,1
1256,1.09242116785081,0.9400825284861347,-1
1257,4.720539380721186,4.969547307880657,1
1258,6.93483357730503,0.6805781625327956,-1
1259,7.172715723581725,2.878883095528304,-1
1260,1.6473710626221194,1.7505842292877882,-1
1261,6.85892291259143,5.516276396720544,-1
1262,2.5635240414644924,2.7541625628836686,1
1263,5.670803879193596,4.4715682959803935,-1
1264,9.273023327841033,9.556972246410442,1
1265,1.770959910958585,6.952458872269366,1
1266,8.540818445293047,8.674622422125209,1
1267,9.867628558597934,8.361609511262289,-1
1268,7.211731313090539,0.465172113072988,-1
1269,1.7359134089810324,3.036218830323447,1
1270,5.691184969234016,2.656072002248049,-1
1271,5.287802135107567,7.525554253328202,1
1272,0.20260362012741395,9.836940509802044,1
1273,8.327536785512132,7.077253586333693,-1
1274,1.6666991746738469,8.262236103418148,1
1275,5.387104671337218,8.856984696272184,1
1276,9.914289063067145,9.397517440129375,1
1277,3.718108447468312,8.823004400852465,1
1278,9.194730802461908,0.5736612666406438,-1
1279,6.148538433247816,1.5006743875794792,-1
1280,3.13085236941013,8.160022612500905,1
1281,1.9276390415688105,9.911767072193765,1
1282,7.674946676023988,3.5955975283579678,-1
1283,0.7749533513273121,3.7861639735653196,1
1284,4.762839038990689,1.8433145568971954,-1
1285,5.013232265738862,4.209818610414157,-1
1286,3.8326543640192314,4.167494601754086,1
1287,2.4652166887232827,1.8186124945681825,-1
1288,7.987128020649912,2.350689259395776,-1
1289,2.848940747641434,2.0654903276269243,-1
1290,5.289754830619877,4.075359241511908,-1
1291,1.2746626600518984,8.232046748248766,1
1292,7.14868510460939,9.721769286133878,1
1293,4.010708481004066,0.1725015101910854,-1
1294,4.976630233810164,2.3982824072554774,-1
1295,6.033716605324213,2.08476082999245,-1
1296,6.798244199491128,0.7359578993052973,-1
1297,7.319713625823413,3.4100129752716324,-1
1298,9.560609229265681,6.640336426547648,-1
1299,9.141441288006503,8.103506087553818,-1
1300,3.5591046762032663,3.3059894377012333,-1
1301,5.426497926917866,2.5914556391063748,-1
1302,2.0130088129361567,0.23691704145055503,-1
1303,9.659875203036494,5.110219162212857,-1
1304,0.0031314904591028814,4.788959944836469,1
1305,6.221674826766074,1.7470342586827636,-1
1306,7.755821717492191,0.7117299540514066,-1
1307,9.152006672537699,1.304635404357879,-1
1308,2.632829202473659,8.134840782429299,1
1309,2.408087209721014,4.527144909790782,1
1310,3.225864292634286,3.132194209835143,-1
1311,4.612529571362457,4.860179064711872,1
1312,7.60878323467404,4.391703456873373,-1
1313,4.024897076613171,9.670113567969235,1
1314,2.557199409232868,9.438134328666612,1
1315,3.701705874588069,9.779064265001116,1
1316,8.837957925095086,6.846435506606672,-1
1317,2.9497252256434416,7.141206444827927,1
1318,6.168549705750576,7.78381595130554,1
1319,1.773543242940575,0.13106465029664172,-1
1320,6.918541769529195,7.922268213174214,1
1321,8.601374973185475,1.2508084334734426,-1
1322,5.153217764797481,8.574136045841136,1
1323,0.26945085485904463,9.61226361392455,1
1324,7.351761765643227,9.320099239730295,1
1325,7.289135994947136,8.593870822813308,1
1326,4.079452458180304,1.0649667449332822,-1
1327,3.3509012596976593,0.1930293708536368,-1
1328,9.920091011971646,3.2782156642306823,-1
1329,9.337412428574106,1.3957691660209381,-1
1330,9.85026728209595,3.34318517700762,-1
1331,1.5503206623976706,9.04685567425794,1
1332,9.053952469352552,1.9821458955337234,-1
1333,9.949288492436619,5.533171602492015,-1
1334,4.889938759286645,3.2901917064345687,-1
1335,1.0309400022776438,7.535383888188005,1
1336,4.024442696459003,2.1226184039227824,-1
1337,5.456979994590737,4.615974192161056,-1
1338,5.171257882830192,9.910766727645603,1
1339,1.2881857264214047,2.2974447140947083,1
1340,5.751862200770809,0.3344848644817755,-1
1341,8.729284763256757,7.39407203071714,-1
1342,9.478611918263105,1.2065185035466386,-1
1343,2.2653336092739,9.1309570106297,1
1344,3.39499886275206,3.7317070045515166,1
1345,8.035967080030087,4.258313878098607,-1
1346,5.335315983711794,1.2629239701966755,-1
1347,0.046342141193421726,8.320609551977734,1
1348,5.191826122243257,2.538433780453573,-1
1349,0.6424401009972902,3.917317807482761,1
1350,0.7634750601307083,7.011250795874934,1
1351,0.6080886607025238,0.6184891523242053,-1
1352,9.446823399887107,3.9073969262101063,-1
1353,1.290865415097131,5.793032870202061,1
1354,3.049066473322336,9.161156928055682,1
1355,2.5468888162692496,0.7603012809750065,-1
1356,3.7109653105624973,6.744837684194961,1
1357,0.6081801289519995,6.922122051499575,1
1358,9.22817902060611,2.6470467372270914,-1
1359,9.558630875535124,9.777795858516933,1
1360,7.831751853509084,2.0340716923084114,-1
1361,0.4743814496735377,5.03104772414204,1
1362,6.868945453791334,5.278506867629968,-1
1363,6.57468340822334,8.047422200611761,1
1364,9.511312636374075,9.78247461679304,1
1365,1.4088440696886173,3.065061669515968,1
1366,2.113574009756123,9.68465101324015,1
1367,0.9625424541234351,6.748393655057607,1
1368,0.06688616750442966,5.100624803728952,1
1369,6.207331680255011,3.621025651719715,-1
1370,0.399921450213665,5.808629414699574,1
1371,2.492106779418749,2.013554484179557,-1
1372,4.484821040178093,9.047132259868393,1
1373,4.585511507591806,5.618379587280068,1
1374,7.165181040057643,5.34278179519628,-1
1375,1.0401225101195988,7.766466843433922,1
1376,9.34108325734811,1.9639297384771515,-1
1377,2.1573978103743197,3.012471012324723,1
1378,9.186136271863813,4.023928888306284,-1
1379,4.604987902760672,0.11316325406576011,-1
1380,3.5060166446497245,1.9216368749277946,-1
1381,3.618198968256886,5.167857220566432,1
1382,9.548284619785539,0.4969968008055592,-1
1383,0.028185377692068192,9.49995812071105,1
1384,7.694410455024877,1.6466148071742037,-1
1385,4.409792169807351,5.090668644898755,1
1386,2.2670641081014353,7.895258504580884,1
1387,9.70644120861504,9.633618690674712,1
1388,5.905752912745617,0.9251406975452514,-1
1389,8.304837930693871,2.7552961197464434,-1
1390,7.756552570840537,5.276488855483726,-1
1391,6.234875904272707,2.41042243490593,-1
1392,3.8310126774433586,1.3454072505464332,-1
1393,9.502696333766513,8.76068078832147,-1
1394,5.925887453332399,2.083553884731794,-1
1395,3.921519990054879,5.7939181735641405,1
1396,5.362889429577601,6.378893414775488,1
1397,5.939275387326282,9.719120157839255,1
1398,3.03233015000274,7.3255411111629565,1
1399,0.19516024497923334,2.982761992979168,1
1400,7.830232442366717,1.2173274059443984,-1
1401,8.551264376538418,4.84720017952807,-1
1402,6.104000521038825,8.07068078178265,1
1403,8.102230049384575,8.770003587198907,1
1404,3.1129274311479103,2.8252062166340233,-1
1405,1.3997340180084317,2.1426107270007346,1
1406,4.3557609675953355,6.6196868877121515,1
1407,8.16004951812792,4.938692813431254,-1
1408,4.262871302934444,3.5906671591362893,-1
1409,9.954044731874307,2.920138871715557,-1
1410,5.54369804716741,0.3282420982129819,-1
1411,0.0955556067400054,2.8853439722582874,1
1412,7.056184250461434,2.0202680986932355,-1
1413,6.670811058832816,4.88237463884618,-1
1414,7.549870925993162,6.1632424962202235,-1
1415,8.05727138236437,4.957200922746834,-1
1416,0.4146684481146712,0.9930913702257016,-1
1417,0.828171591712572,1.7619798902507178,1
1418,0.7931173300605476,4.288402801789406,1
1419,6.359423621966508,5.006730401629257,-1
1420,2.581898848527918,8.205913742323794,1
1421,7.219597811557922,3.0711334859561323,-1
1422,4.120263294126861,1.781648475559493,-1
1423,0.16643712581482895,4.020359202934265,1
1424,2.5965303766091976,8.286017000154384,1
1425,5.903734283270299,0.6925174125140199,-1
1426,8.969235119597078,0.976161222430616,-1
1427,3.999242449000411,4.194023240912373,1
1428,6.158692662335064,8.453700179696282,1
1429,4.21737427665693,3.184224463471428,-1
1430,4.868095493018879,4.590099791178767,-1
1431,6.704277285977191,2.5017071415446757,-1
1432,8.400174041683117,2.4812159317142,-1
1433,9.794367600833958,1.309690603101441,-1
1434,5.95832869526861,7.155416673111613,1
1435,9.094687700200444,9.760199535687615,1
1436,9.690951670459686,8.471297804535476,-1
1437,5.991571151293696,1.9804533386951706,-1
1438,6.985846405358394,6.4896299324478015,-1
1439,7.519545905313425,3.5076760619460536,-1
1440,3.710065756310418,2.5896463788279522,-1
1441,6.734170765650242,8.293663261542555,1
1442,8.83310733830997,6.639450586264408,-1
1443,7.580949411697334,7.1124916050178255,-1
1444,1.52021006269499,1.5342389684496571,-1
1445,5.774196597235485,0.8437767555938092,-1
1446,3.1367729761270113,2.402873559035349,-1
1447,0.3964089685823924,1.2559755247945281,1
1448,6.56980440541099,3.794293488639223,-1
1449,6.1126709079157475,3.9521598971532357,-1
1450,6.029720966371432,2.9192534096281433,-1
1451,3.8778300518835165,1.2942193039605732,-1
1452,3.2583494573460126,2.8274304226060765,-1
1453,2.9098055150074096,8.671004052461996,1
1454,9.889330098239581,2.341306376394746,-1
1455,5.581553976458214,8.64044880836751,1
1456,1.4041560559929944,6.5556442821326915,1
1457,2.9011933167841306,1.9718590423186788,-1
1458,0.1797966961559172,6.238301021058237,1
1459,6.764196041360128,9.859126047134788,1
1460,0.11355047280885433,9.23188705438207,1
1461,9.708900902577355,7.382560767270133,-1
1462,7.915748797774835,7.893183584136345,1
1463,8.549625742071836,1.5439170941044489,-1
1464,9.854810206772047,1.3327171700509932,-1
1465,9.26710659297155,6.871469991083803,-1
1466,8.494960205123949,5.909027996658503,-1
1467,0.014705165502660877,0.4444935704382891,-1
1468,5.472578424691413,1.6381452326799184,-1
1469,0.3087552852522357,9.665476171980426,1
1470,4.626118069706454,7.830676479351933,1
1471,3.3260417907956286,8.045060669312768,1
1472,4.079220776006301,6.282456895501579,1
1473,8.509141551935912,2.2271878275565826,-1
1474,9.690207508773446,8.085621819005041,-1
1475,1.2582865545225497,1.5883963701975878,-1
1476,0.04649775801720879,9.87468942556106,1
1477,8.751659308707017,5.279706741851823,-1
1478,3.856532436052232,6.115147669469661,1
1479,9.210205318532935,6.54882434814065,-1
1480,6.887819870155576,9.032779813102588,1
1481,3.734748357336267,0.37483858145765714,-1
1482,8.132822118510191,5.730004756467391,-1
1483,1.1670026844150216,7.983762296196362,1
1484,4.625138820716343,8.983359261413776,1
1485,1.4857794896253396,8.210564780913781,1
1486,1.9181608064867683,3.0018010783211944,1
1487,2.620753605723307,2.0933857061479246,-1
1488,7.68583492311226,9.595173011862395,1
1489,0.8679515973141894,6.487120193769478,1
1490,5.243387009475862,6.0783634732135186,1
1491,8.927614380575552,5.2630363096388955,-1
1492,7.10665613350618,9.279979811181592,1
1493,2.211479333056816,2.9495302266245584,1
1494,5.200458022576065,1.9848741594491992,-1
1495,4.862697373307379,7.3576796753104565,1
1496,4.287877952230236,8.713588311150719,1
1497,2.980436145228136,1.1445061838969128,-1
1498,6.245790832410286,2.032321134571343,-1
1499,5.362724309335948,9.518515619618533,1
1500,0.8234333402340488,0.6215124705299968,-1
1501,2.490213200821101,0.2087512974160033,-1
1502,1.4547781854999176,8.935841914348599,1
1503,3.3428400641299594,4.841379904149683,1
1504,0.708829456110055,3.0040688316893727,1
1505,4.488006323043106,6.010397289665876,1
1506,6.3605501891110885,1.3329514655710817,-1
1507,8.427439320615346,6.180177998946361,-1
1508,6.886312592576553,7.684317380825631,1
1509,3.96171434012997,8.072733275250986,1
1510,7.362829246799101,9.513749652320605,1
1511,6.130475714869867,1.2245707416071538,-1
1512,4.715663901423019,0.68027976369197,-1
1513,0.6869736236750945,5.825602854063758,1
1514,0.01385865932157282,6.3967938607015835,1
1515,5.510258594450845,6.153280024546723,1
1516,9.544232143000007,8.129885234034113,-1
1517,1.1060553582888155,5.717398009826483,1
1518,0.7480863769052093,1.1368675825789154,-1
1519,6.704196079399768,0.8003129919214524,-1
1520,5.250381107386195,5.995261560995622,1
1521,0.6031715192865594,3.9068589828113387,1
1522,6.078150691511438,8.446027629541236,1
1523,9.793165134125859,8.038472770702633,-1
1524,5.136449502410083,8.405591680667182,1
1525,1.3902223726123686,9.73651281255346,1
1526,0.22203968225319892,1.2297730897199488,1
1527,8.621235976571114,4.400693605158449,-1
1528,1.2483560865249055,9.10258249453652,1
1529,5.508917636637167,3.6146098974425387,-1
1530,7.3692100149138,1.99408997988345,-1
1531,0.7099720509564855,0.2140688380808764,-1
1532,7.137793634179016,2.01528005696486,-1
1533,3.0932977622497004,3.117489215871523,-1
1534,6.439324258989344,9.821188647021351,1
1535,6.3373193592086166,7.628879986969976,1
1536,7.978957162670351,3.4676078614568686,-1
1537,5.2591127593471825,3.0153484255491216,-1
1538,2.1852281232206563,9.689533524739023,1
1539,6.893989333788955,2.163030884454894,-1
1540,8.64545270795547,5.356410952224243,-1
1541,7.4736657896713385,0.021836255239622293,-1
1542,8.730169333495883,6.969108328679546,-1
1543,9.797720636511906,8.45097305183944,-1
1544,8.740951890288164,4.052509405522958,-1
1545,3.4611356717429222,4.944801878849022,1
1546,5.353961747125676,2.9533128912766915,-1
1547,4.318250525322701,9.968401755964369,1
1548,8.199372972994453,3.01745301262762,-1
1549,7.408671959160676,7.169806383924618,-1
1550,0.7492538031083396,6.495887254770858,1
1551,6.665976639212224,1.3727796601161435,-1
1552,0.2443310664175724,6.84419955600422,1
1553,4.2282782469696585,1.2974983039884136,-1
1554,2.891864492896745,3.3330082693084453,1
1555,5.479829809782663,1.3937058108854783,-1
1556,2.1607052972605922,5.379106426428785,1
1557,9.298137155209558,5.201526243605814,-1
1558,0.8548446956251465,0.24665875310711738,-1
1559,2.0767038755883127,0.9567550642397538,-1
1560,3.55760689449386,0.3424183552991211,-1
1561,9.336921020401416,0.5022678086211074,-1
1562,2.2991851885237145,4.47564862401483,1
1563,5.187406111336099,1.3243507087400785,-1
1564,6.002443594251283,9.826483593241843,1
1565,8.685569594869486,4.097732276640284,-1
1566,7.601939790178118,9.438492898711274,1
1567,9.14448143223881,6.241178875383955,-1
1568,9.693547044363184,8.390878268149839,-1
1569,1.710622718478414,8.68909863732708,1
1570,9.87382681446184,8.224930354995866,-1
1571,7.019139743051852,1.0058344793968355,-1
1572,7.228961996753677,4.634673932639802,-1
1573,8.275426163488328,3.911238365711869,-1
1574,7.554053012052135,7.625314070537304,1
1575,1.4338841195298668,6.276246775656176,1
1576,1.6957181619010286,6.569257561218965,1
1577,8.81805233252792,6.8223406038559045,-1
1578,6.44447080124481,0.488968556193885,-1
1579,6.090229858779393,7.305602991337512,1
1580,5.216675143950226,1.0814385001887983,-1
1581,8.603844260491439,5.5309289723568895,-1
1582,0.8135312855419108,4.290154937839846,1
1583,3.723723746314601,4.227500296829123,1
1584,4.707209645456702,4.438532274474603,-1
1585,1.0499860924820514,8.775115165272524,1
1586,4.379051659867038,5.462669008670364,1
1587,0.5075630436543288,5.287587826701819,1
1588,1.5773990031034846,9.086957758516714,1
1589,9.833842750745111,5.413422850674863,-1
1590,3.753176290942839,4.706443294385341,1
1591,4.520625601868814,8.910458904061812,1
1592,0.019326265886208116,5.016768521866163,1
1593,0.9120424475921152,2.8284597863084993,1
1594,8.869889020509307,6.318833042839479,-1
1595,5.286505030932082,2.5735099636078473,-1
1596,8.150197553988832,2.7619381411508845,-1
1597,3.5631216655898945,3.9159625786762664,1
1598,8.611197945670858,4.8601802098274804,-1
1599,6.076979884954824,8.256019183066954,1
1600,6.986996100705227,1.7197369373510674,-1
1601,6.599547349117324,3.9899396649841212,-1
1602,3.5508391865489597,4.551479032493468,1
1603,6.932113820590954,9.46844395381527,1
1604,7.975934339106932,2.2666561304538115,-1
1605,2.81804170111837,3.1579896821973144,1
1606,1.4683875751883702,7.434424756596818,1
1607,4.523756662245972,5.780188983639296,1
1608,7.316425080114203,0.803675587458712,-1
1609,6.7367402074801275,9.1747913269472,1
1610,9.078150681750316,3.9892748385156516,-1
1611,7.177177903781766,1.3214398463304133,-1
1612,5.254045867311331,4.486744464446527,-1
1613,9.605307939405002,3.7665483565037015,-1
1614,0.8879496604091963,3.251719030810806,1
1615,9.687714518725317,4.607001038156101,-1
1616,9.51515239452585,0.13148472738321093,-1
1617,5.087831824305592,8.849708732080666,1
1618,8.317964304420856,9.455837052621675,1
1619,8.304546887930496,3.596086028425385,-1
1620,8.977635713972184,1.8400641560977138,-1
1621,7.695299244839271,2.4359163156202635,-1
1622,2.1276598517005096,9.667539439973863,1
1623,4.076033516609446,0.79300743566456,-1
1624,7.568028276766975,5.203826157297612,-1
1625,9.588184412034682,6.45558942178905,-1
1626,2.9707279240426465,5.174153166636434,1
1627,7.203703785039259,0.6754730308665369,-1
1628,4.804958966880184,9.988486604989097,1
1629,0.23531453725194162,9.186872851273856,1
1630,7.917671372350653,1.6378377431967528,-1
1631,3.668370079311285,9.565210223985831,1
1632,2.8413945618657035,9.064055120602715,1
1633,0.13865341500882145,7.468672659204369,1
1634,9.034504971778059,1.3919158364982231,-1
1635,0.7402174402377859,0.6296305090677967,-1
1636,9.550390881143414,5.095514027228612,-1
1637,5.4697495660309015,5.477865582655477,1
1638,7.1459164100330685,8.097505183936335,1
1639,5.672322707151137,3.638897891943791,-1
1640,6.815584880809851,5.257536088450832,-1
1641,5.120518033374179,2.6735053327730385,-1
1642,5.339131161099079,5.443185138534422,1
1643,4.812386724377056,2.1260634330115105,-1
1644,6.625994639904055,8.376627845245249,1
1645,1.4500720112384669,0.836103170512762,-1
1646,7.811016639106551,0.737635693089087,-1
1647,7.132119899868017,0.7825598009652179,-1
1648,2.769426856597874,3.8262324605775087,1
1649,2.51909114906655,2.5727606846608184,-1
1650,9.19348363595389,2.320931839054947,-1
1651,0.7217954155702067,7.128368981556234,1
1652,9.083601730612177,0.8640427893205971,-1
1653,4.419489228395708,5.22404576249957,1
1654,7.894828916798736,7.7186436364084265,-1
1655,7.897276355566438,7.220285469125036,-1
1656,8.464620287188053,0.9808062973336551,-1
1657,2.2021810730370994,4.509683328376055,1
1658,5.2800020272276535,7.745700854547163,1
1659,3.1414723450610627,4.466826858799494,1
1660,1.249529077640722,6.159245452522558,1
1661,7.737236508345897,1.940642398332193,-1
1662,8.822169344864902,7.44377051554273,-1
1663,5.002345175714393,6.149644288129022,1
1664,7.27078074067647,7.298444963917417,1
1665,0.1772142906995533,8.946006561082697,1
1666,5.600593650500455,8.578001249359353,1
1667,4.1863529426551915,8.280012509384843,1
1668,9.640076746637513,1.1536888238376775,-1
1669,6.197141379044401,8.583203454701472,1
1670,1.9591603478035735,1.4134597072033062,-1
1671,1.4282419297023952,7.754847850644271,1
1672,2.7414859409721215,9.487944385669337,1
1673,5.6613708120043675,3.019398092824513,-1
1674,7.782580094470582,5.969930590447258,-1
1675,4.290817856038106,3.4256208759391074,-1
1676,6.476973442256008,2.4722688579078156,-1
1677,5.0001111743177,1.9834978407779802,-1
1678,0.12305359511752156,4.503343895337216,1
1679,8.374411514428898,5.596595580434787,-1
1680,5.609632246316898,8.374801749001469,1
1681,4.666045707995437,7.147195938838307,1
1682,4.9636984976499265,5.655417537119629,1
1683,5.324094012111557,3.146289694086155,-1
1684,8.152065891448744,7.720118719110811,-1
1685,9.838571481397953,6.1117254207192655,-1
1686,1.6303379685067232,0.2826827265192944,-1
1687,9.880447737963184,1.3812106199342766,-1
1688,0.5839313587384931,2.9478771555635133,1
1689,0.9242810730334161,3.4096305310582107,1
1690,7.139707320283943,1.5846443031771584,-1
1691,5.582011371138382,2.97085809006842,-1
1692,9.216580962912497,9.79216176481076,1
1693,1.2165076067246272,3.5713624554163825,1
1694,3.5850178168975457,6.647767298106329,1
1695,4.7516599681774485,1.1347304988484685,-1
1696,3.555514085118144,1.560484700998347,-1
1697,2.652561821092795,9.994321019810291,1
1698,0.8110981383482263,4.4306915510523925,1
1699,6.375846447826278,5.735635572310827,-1
1700,4.39984268204017,1.7554777595280413,-1
1701,8.632926431444641,0.8540719940896246,-1
1702,8.403311435718951,8.71050980081942,1
1703,3.09638882966069,9.300164837615933,1
1704,3.5899950312189413,3.3654671701531114,-1
1705,0.6234460195609104,3.334618681627326,1
1706,3.2691785810484744,3.7658131279379523,1
1707,6.661593671286951,5.997231226532507,-1
1708,8.241953195271726,8.462575865335452,1
1709,9.830355627124215,0.5704834267008052,-1
1710,7.144653081382782,0.2750438687409429,-1
1711,9.850150910819046,3.794815939492718,-1
1712,2.975206256059063,4.970477462846475,1
1713,1.6973456302616396,9.196698625466984,1
1714,6.182571538200504,5.070443902572265,-1
1715,6.862076835835468,1.832464251026532,-1
1716,1.1261161195702973,8.257273248563404,1
1717,1.7243569663016634,5.664126327982137,1
1718,9.140220289827857,6.478353105916359,-1
1719,2.7996662553918386,5.049105331539882,1
1720,7.081080517607143,0.9774461006392887,-1
1721,0.8583384381890713,0.3379606023490711,-1
1722,5.726703204875329,4.272012323345351,-1
1723,7.556100071428302,2.154079938270427,-1
1724,3.7130920565925027,5.065527852222384,1
1725,7.465371709389542,4.680169098935893,-1
1726,0.4848503992652353,8.021319212315468,1
1727,7.709341836023327,8.72754111742831,1
1728,2.954168956168375,7.9493443926220495,1
1729,0.5614349758305315,7.471676138722031,1
1730,6.929796928272286,7.72473247639029,1
1731,1.1850896197536587,5.563617920035798,1
1732,2.5419553209844326,4.358830614004633,1
1733,7.772424496162769,3.036768254415482,-1
1734,8.668626644111633,7.811135048117201,-1
1735,8.448272429448748,8.55194182158584,1
1736,8.259531900770755,3.2328537278708156,-1
1737,9.643813504413323,8.81007519185275,-1
1738,8.13950718621058,4.636126042321422,-1
1739,8.487394751767413,2.261662860404523,-1
